source,mode,img,c_mu,c_raw,cos_lin,V,Vn,sig2,mu_sq,mu_sq_raw,sq_gbar,sq_gclean,sq_gbar_lin,msq_draw,msq_diff_lin,sq_diff_mean_lin,sq_diff_clean
Salman_eps0.5,full_di,392,0.2869388461112976,0.2922305464744568,0.2469048798084259,4.6605946408817545e-06,4.964793021144943e-08,1.5999347842670516e-13,1.7215115803992376e-06,1.7239199223695325e-06,5.800538929179311e-06,1.7304633956882751e-06,1.795032602558422e-07,1.0228103747067507e-05,1.0672461030480918e-05,5.476158548844978e-06,5.679300556948874e-06
Salman_eps0.5,full_di,393,0.4382829070091247,0.4338883757591247,0.3447748124599457,7.064869578243815e-08,7.490237319274228e-10,1.4501144499989518e-17,1.8429273385134335e-10,1.8451101757577246e-10,4.10691001206942e-08,1.8588026950983047e-10,1.7926458928396727e-11,1.0818536111401045e-07,1.0766856206601005e-07,4.049536883599103e-08,3.885735111452959e-08
Salman_eps0.5,full_di,394,0.6273204684257507,0.6216660141944885,0.4818685054779053,0.4042926728725433,0.0172604508697986,7.131389168080204e-08,0.5489041805267334,0.5499776601791382,0.8480527400970459,0.5649933815002441,0.0483007505536079,1.2321308851242063,1.292077898979187,0.7013030052185059,0.5524086952209473
Salman_eps0.5,full_di,395,0.5525553226470947,0.5464595556259155,0.3612929880619049,4.4330640776024666e-06,2.2439566293996907e-07,3.0202067229930614e-15,3.8475047148267556e-08,3.8520511225215166e-08,2.959013272629818e-06,3.815859273004208e-08,4.107611584203141e-09,7.170424396463204e-06,7.1222711994778365e-06,2.8834576824010583e-06,2.6299253477191087e-06
Salman_eps0.5,full_di,396,0.4583940207958221,0.4554449915885925,0.3573307693004608,0.0083400085568428,0.0001524686667835,1.182757003448387e-09,0.0133802602067589,0.0133980643004179,0.0082145715132355,0.0135519281029701,0.0013153601903468,0.0161375794559717,0.0194253977388143,0.0071807568892836,0.0121557125821709
Salman_eps0.5,full_di,397,0.5731679797172546,0.5713868737220764,0.491552472114563,3.605954647064209,0.0668799802660942,1.8076121112084453e-12,1.925624019349925e-05,1.928345045598689e-05,4.066248893737793,1.964451075764373e-05,2.8825015760958195e-06,7.49190616607666,7.488701820373535,4.062885761260986,4.056055068969727
Salman_eps0.5,full_di,399,0.6462743878364563,0.6441623568534851,0.503380537033081,0.0044153998605906,0.0001466954417992,4.859649904709329e-10,0.0065830554813146,0.0065903705544769,0.0069550252519547,0.0066864201799035,0.0009285713313147,0.0111496550962328,0.0125354696065187,0.0053251083008944,0.0048558437265455
Salman_eps0.5,full_di,400,0.4656249284744262,0.4635399580001831,0.3599760234355926,1.0443126484460665e-05,3.0210776458261535e-07,1.192551374491757e-12,1.2503258403739892e-05,1.2521210010163486e-05,8.03332841314841e-06,1.2693182725342922e-05,1.3001865681872005e-06,1.7954298527911305e-05,2.1901561922277324e-05,7.006740815995727e-06,1.1364909369149244e-05
Salman_eps0.5,full_di,401,0.6914125084877014,0.6873024702072144,0.5906580090522766,2.22035987462732e-06,3.6110648693465925e-08,9.471074098599264e-13,1.0595723324513528e-05,1.060997965396382e-05,3.621688620114583e-06,1.0706365173973609e-05,1.841096946009202e-06,5.731030796596315e-06,9.56397343543358e-06,2.4123630737449275e-06,5.768434675701428e-06
Salman_eps0.5,full_di,402,0.2799212336540222,0.2784165143966675,0.2282412052154541,0.5294958353042603,0.0045760013163089,4.0699205783312216e-08,0.3946188688278198,0.3952315151691437,0.5343001484870911,0.405277818441391,0.0449839532375335,1.0373212099075315,1.1589757204055786,0.5085146427154541,0.6804620623588562
